,latitude,longitude,item_number
69542,29.9637669,-90.00950250000001,h1396220
69556,29.9637669,-90.00950250000001,h1396220
69570,29.9637669,-90.00950250000001,h1396220
69584,30.06903,-89.95150629999999,h1397520
69585,29.978755,-90.0563248,h1421420
69587,29.978755,-90.0563248,h1421420
69589,30.0142679,-89.98657399999999,h1425620
69595,30.0142679,-89.98657399999999,h1425620
69638,29.9538356,-90.06955909999999,h1445120
69652,29.9532335,-90.0708263,h1483320
69655,30.0259606,-89.9760048,h1489420
69667,30.0259606,-89.9760048,h1489420
69679,30.0259606,-89.9760048,h1489420
69691,30.0259606,-89.9760048,h1489420
69703,30.0259606,-89.9760048,h1489420
69715,30.0259606,-89.9760048,h1489420
69727,30.0259606,-89.9760048,h1489420
69739,30.0259606,-89.9760048,h1489420
69751,30.0259606,-89.9760048,h1489420
69763,30.0259606,-89.9760048,h1489420
69775,30.0259606,-89.9760048,h1489420
69787,30.0259606,-89.9760048,h1489420
69799,29.942445,-90.0936242,h1519220
69803,29.942445,-90.0936242,h1519220
69811,29.942445,-90.0936242,h1519220
69815,29.9728859,-90.0605592,h1519620
69817,29.9728859,-90.0605592,h1519620
69819,29.9704162,-90.0811724,h1531320
69820,29.9532629,-90.0689953,h1545820
69821,29.9409699,-90.1286963,h1548420
69822,29.9404448,-90.03157929999999,h1551920
69824,29.9404448,-90.03157929999999,h1551920
69830,29.9465427,-90.0795131,h1566820
69832,29.9800723,-90.05334909999999,h1597920
69848,29.9269114,-90.0245419,h1633620
69851,29.9713626,-90.0828174,h1663620
69852,30.0451664,-89.95950739999999,h1683020
69853,29.947418,-90.092429,h1703320
69861,29.947418,-90.092429,h1703320
69869,29.947418,-90.092429,h1703320
69877,29.947418,-90.092429,h1703320
69885,29.947418,-90.092429,h1703320
69936,29.9539123,-90.0686731,h1821220
69982,29.9533675,-90.0687865,h1838620
69990,30.031358,-89.9950819,h1859820
69991,29.9509342,-90.108103,h1868920
69995,29.962272,-90.1141516,h1919920
70003,29.962272,-90.1141516,h1919920
70011,29.9448992,-90.0404736,h1920220
70014,29.9448992,-90.0404736,h1920220
70030,30.0303396,-90.02629160000001,h2027520
70034,30.0303396,-90.02629160000001,h2027520
70096,29.9418346,-90.0684435,h2165820
70128,29.9418346,-90.0684435,h2165820
70160,29.9418346,-90.0684435,h2165820
70192,29.9418346,-90.0684435,h2165820
70372,29.943404,-90.1342523,h2222820
70373,29.9542547,-90.0730513,h2244220
70377,29.9542547,-90.0730513,h2244220
70381,29.9542547,-90.0730513,h2244220
70385,29.9542547,-90.0730513,h2244220
70389,29.9201093,-90.0220563,h2299620
70436,29.9563595,-90.1313197,h2388320
70438,29.9563595,-90.1313197,h2388320
70440,29.94566,-90.11311080000002,h2394620
70441,29.9561935,-90.1023876,h2400420
70469,29.9561935,-90.1023876,h2400420
70497,29.9561935,-90.1023876,h2400420
70525,29.9561935,-90.1023876,h2400420
70553,29.9561935,-90.1023876,h2400420
70581,29.9561935,-90.1023876,h2400420
70609,29.9561935,-90.1023876,h2400420
70637,29.9561935,-90.1023876,h2400420
70665,29.9561935,-90.1023876,h2400420
70693,29.9561935,-90.1023876,h2400420
70721,29.9561935,-90.1023876,h2400420
70749,29.9561935,-90.1023876,h2400420
70777,29.9561935,-90.1023876,h2400420
70805,29.9561935,-90.1023876,h2400420
70833,29.9561935,-90.1023876,h2400420
70861,29.9561935,-90.1023876,h2400420
70889,29.9561935,-90.1023876,h2400420
70917,29.9561935,-90.1023876,h2400420
70945,29.9561935,-90.1023876,h2400420
70973,29.9561935,-90.1023876,h2400420
71001,29.9561935,-90.1023876,h2400420
71029,29.9561935,-90.1023876,h2400420
71057,29.9561935,-90.1023876,h2400420
71085,29.9561935,-90.1023876,h2400420
71113,29.9561935,-90.1023876,h2400420
71141,29.9561935,-90.1023876,h2400420
71169,29.9561935,-90.1023876,h2400420
71197,29.9561935,-90.1023876,h2400420
71225,29.9600742,-90.02124169999999,h2401220
71228,29.9600742,-90.02124169999999,h2401220
71231,29.9600742,-90.02124169999999,h2401220
71234,29.9486669,-90.0695769,h2445720
71235,29.9538711,-90.0698991,h2494920
71239,29.9449926,-90.0966131,h2509320
71241,29.9449926,-90.0966131,h2509320
71243,29.9413365,-90.073811,h2553320
71244,29.9526803,-90.07061639999999,h2571620
71248,29.9334243,-90.0884148,h2582520
71290,30.0119686,-90.0095535,h2656920
71293,30.0119686,-90.0095535,h2656920
71296,29.9767811,-90.0481183,h2658720
71298,29.9767811,-90.0481183,h2658720
71315,30.0090519,-90.0191293,h2757320
71323,30.0090519,-90.0191293,h2757320
71331,30.0090519,-90.0191293,h2757320
71339,30.0090519,-90.0191293,h2757320
71347,30.0090519,-90.0191293,h2757320
71355,30.0090519,-90.0191293,h2757320
71363,30.0090519,-90.0191293,h2757320
71371,29.9182822,-89.9812534,h2786220
71377,29.9182822,-89.9812534,h2786220
71428,29.9338298,-90.0216801,h2943720
71431,29.9338298,-90.0216801,h2943720
71456,29.9296457,-90.01963959999999,h3039520
71457,30.0090519,-90.0191293,h3040120
71458,29.94957339999999,-90.086366,h3051820
71467,29.9491481,-90.093173,h3168920
71470,29.9491481,-90.093173,h3168920
71476,29.97058,-90.118836,h3187720
71488,29.97058,-90.118836,h3187720
71492,29.9169379,-90.1034754,h3256620
71494,29.9169379,-90.1034754,h3256620
71496,29.9757014,-90.0698881,h3270720
71497,29.9672014,-90.1197974,h3280220
71499,29.9672014,-90.1197974,h3280220
71501,29.9302231,-90.01865079999999,h3303220
71504,29.9302231,-90.01865079999999,h3303220
71507,29.9302231,-90.01865079999999,h3303220
71519,29.9363502,-90.0888244,h3393620
71546,29.9363502,-90.0888244,h3393620
71573,29.9363502,-90.0888244,h3393620
71600,29.9777246,-90.0964784,h3429920
71608,29.9777246,-90.0964784,h3429920
71616,29.9777246,-90.0964784,h3429920
71624,29.9777246,-90.0964784,h3429920
71721,30.0313387,-89.9284256,h3699620
71722,29.947306,-90.0712188,h3742120
71723,29.9733369,-90.06637409999999,h3753320
71740,29.9711927,-90.0677102,h3780220
71744,29.9711927,-90.0677102,h3780220
71748,29.9467961,-90.1130906,h3781620
71752,29.9467961,-90.1130906,h3781620
71756,29.9467961,-90.1130906,h3781620
71760,29.9467961,-90.1130906,h3781620
71764,29.9515017,-90.1017149,h3781920
71766,29.9515017,-90.1017149,h3781920
71768,29.9686875,-90.0569864,i0013820
71769,29.9562654,-90.0816213,i0032020
71771,29.9562654,-90.0816213,i0032020
71773,29.9625744,-90.11663670000002,i0033020
71774,30.0069743,-90.1145058,i0033220
71775,29.9534822,-90.07047960000001,i0036620
71776,29.939932,-90.115038,i0073420
71781,29.939932,-90.115038,i0073420
71786,29.939932,-90.115038,i0073420
71791,29.939932,-90.115038,i0073420
71796,29.939932,-90.115038,i0073420
71801,29.9445562,-90.0915616,i0147520
71804,29.9730451,-90.0594235,i0216720
71824,29.9730451,-90.0594235,i0216720
71844,29.9730451,-90.0594235,i0216720
71854,29.9730451,-90.0594235,i0216720
71864,29.9730451,-90.0594235,i0216720
71874,29.9730451,-90.0594235,i0216720
71884,29.9730451,-90.0594235,i0216720
71894,29.9730451,-90.0594235,i0216720
71904,29.9524022,-90.0724135,i0306420
71906,29.9524022,-90.0724135,i0306420
71908,30.0287245,-89.9478391,i0314320
71909,29.9863902,-90.039433,i0314620
71910,29.918344,-90.0943801,i0374420
71911,29.965116,-90.03253769999999,i0389820
71917,29.965116,-90.03253769999999,i0389820
71976,29.9462078,-90.0888247,i0483620
71988,29.99582089999999,-90.0792941,i0529320
71990,29.99582089999999,-90.0792941,i0529320
71995,30.056915,-89.9693921,i0676620
72019,30.056915,-89.9693921,i0676620
72031,30.056915,-89.9693921,i0676620
72043,30.056915,-89.9693921,i0676620
72055,30.056915,-89.9693921,i0676620
72067,30.056915,-89.9693921,i0676620
72079,30.056915,-89.9693921,i0676620
72091,30.056915,-89.9693921,i0676620
72103,30.056915,-89.9693921,i0676620
72115,30.056915,-89.9693921,i0676620
72127,30.056915,-89.9693921,i0676620
72139,29.9522861,-90.06856359999999,i0685220
72143,30.0202249,-90.1165083,i0732420
72151,30.0202249,-90.1165083,i0732420
72159,30.0202249,-90.1165083,i0732420
72167,30.0202249,-90.1165083,i0732420
72175,30.0202249,-90.1165083,i0732420
72183,30.0202249,-90.1165083,i0732420
72191,30.0202249,-90.1165083,i0732420
72199,30.0202249,-90.1165083,i0732420
72207,29.9528035,-90.0725598,i0767220
72213,29.9528035,-90.0725598,i0767220
72216,30.0316966,-89.99502729999999,i0839120
72217,29.9206094,-89.98262000000001,i0889720
72219,29.9206094,-89.98262000000001,i0889720
72221,29.9437439,-90.0844513,i0902620
72242,29.9437439,-90.0844513,i0902620
72710,29.940697,-90.0779146,i0981420
72712,29.940697,-90.0779146,i0981420
72714,29.9303688,-90.02729699999999,i1050320
72716,29.9303688,-90.02729699999999,i1050320
72718,30.0195411,-90.05199879999999,i1074520
72719,29.9640699,-90.0607955,i1092420
72731,29.9640699,-90.0607955,i1092420
72759,29.9527404,-90.0709217,i1174620
72777,30.0393623,-89.95486059999999,i1242720
72780,30.0000317,-90.057069,i1289120
72781,29.9516854,-90.0686593,i1297620
72797,29.9755148,-90.016723,i1344620
72842,29.9755148,-90.016723,i1344620
72857,29.9755148,-90.016723,i1344620
72872,29.9755148,-90.016723,i1344620
72887,29.9755148,-90.016723,i1344620
72902,29.9755148,-90.016723,i1344620
72917,29.9755148,-90.016723,i1344620
72932,29.9755148,-90.016723,i1344620
72947,29.9755148,-90.016723,i1344620
72962,29.9755148,-90.016723,i1344620
72977,29.9755148,-90.016723,i1344620
72992,29.9755148,-90.016723,i1344620
73007,29.9533493,-90.0751832,i1395220
73009,29.9533493,-90.0751832,i1395220
73011,29.9139435,-90.0182363,i1475820
73012,29.9647613,-90.1208571,i1476420
73014,29.9647613,-90.1208571,i1476420
73016,29.92862509999999,-90.1009913,i1511220
73017,29.9687059,-90.0519964,i1529920
73019,29.9687059,-90.0519964,i1529920
73023,29.9732584,-90.114755,i1605320
73024,29.9286576,-90.06933,i1616120
73028,29.9286576,-90.06933,i1616120
73032,29.9286576,-90.06933,i1616120
73036,29.9286576,-90.06933,i1616120
73040,29.9560563,-90.1288436,i1653520
73056,29.9560563,-90.1288436,i1653520
73072,29.9560563,-90.1288436,i1653520
73088,29.9560563,-90.1288436,i1653520
73104,30.0090519,-90.0191293,i1740820
73107,30.0090519,-90.0191293,i1740820
73110,30.0090519,-90.0191293,i1740820
73113,29.9465427,-90.0795131,i1807320
73114,30.0375881,-90.01140370000002,i1817020
73115,30.0664538,-89.95181260000001,i1830420
73118,29.9541375,-90.0698409,i1912020
73120,30.0182628,-90.0210976,i1932320
73124,30.0182628,-90.0210976,i1932320
73128,30.0182628,-90.0210976,i1932320
73132,30.0182628,-90.0210976,i1932320
73136,30.0384208,-89.9766693,i1943620
73144,30.0384208,-89.9766693,i1943620
73152,30.0384208,-89.9766693,i1943620
73160,30.0384208,-89.9766693,i1943620
73168,30.0384208,-89.9766693,i1943620
73176,30.0384208,-89.9766693,i1943620
73184,30.0384208,-89.9766693,i1943620
73192,30.0384208,-89.9766693,i1943620
73200,29.9319155,-90.0188986,i1965920
73209,29.9319155,-90.0188986,i1965920
73286,30.0406781,-89.91428189999999,i1991520
73290,30.0406781,-89.91428189999999,i1991520
73305,29.954651,-90.07052999999999,i2028220
73307,29.9338841,-90.0912007,i2083620
73308,29.936389,-90.03519999999999,i2108120
73309,29.94030069999999,-90.01999599999999,i2110320
73312,29.94030069999999,-90.01999599999999,i2110320
73315,29.94030069999999,-90.01999599999999,i2110320
73318,29.9524022,-90.0724135,i2122420
73319,29.9289774,-90.1093033,i2161020
73320,29.9417209,-90.1237079,i2181820
73333,29.9996918,-90.05911239999999,i2233120
73349,29.9996918,-90.05911239999999,i2233120
73357,29.9996918,-90.05911239999999,i2233120
73420,29.9645609,-90.0796064,i2421020
73424,29.9645609,-90.0796064,i2421020
73428,29.9764823,-90.0470217,i2464720
73432,29.9764823,-90.0470217,i2464720
73436,29.9764823,-90.0470217,i2464720
73440,29.9764823,-90.0470217,i2464720
73444,29.9632522,-90.1122759,i2475720
73445,30.0002112,-90.05670359999999,i2478620
73446,30.0174744,-89.9954281,i2483620
73448,30.0174744,-89.9954281,i2483620
73450,29.9269061,-90.1086056,i2555020
73460,29.9686455,-90.1040594,i2579020
73461,29.9813056,-90.0649423,i2581220
73465,29.9813056,-90.0649423,i2581220
73469,29.9813056,-90.0649423,i2581220
73473,29.9813056,-90.0649423,i2581220
73477,30.0243833,-89.9896318,i2583920
73479,30.0243833,-89.9896318,i2583920
73481,29.9752583,-90.09923,i2600220
73485,29.9463828,-90.1130743,i2609820
73487,29.9463828,-90.1130743,i2609820
73489,29.958515,-90.06586550000002,i2610620
73493,29.958515,-90.06586550000002,i2610620
73497,29.958515,-90.06586550000002,i2610620
73501,29.958515,-90.06586550000002,i2610620
73533,30.0463411,-89.96278919999999,i2736020
73535,30.0536725,-89.9684929,i2755720
73536,30.0259894,-90.0243706,i2769020
73540,30.0259894,-90.0243706,i2769020
73544,30.0259894,-90.0243706,i2769020
73548,30.0259894,-90.0243706,i2769020
73582,30.0341223,-89.9890674,i2863420
73588,30.0341223,-89.9890674,i2863420
73594,30.0341223,-89.9890674,i2863420
73600,30.0341223,-89.9890674,i2863420
73606,30.0341223,-89.9890674,i2863420
73612,29.9435233,-90.0836005,i2864920
73615,29.9435233,-90.0836005,i2864920
73618,29.9435233,-90.0836005,i2864920
73621,29.9617717,-90.0714102,i2871620
73622,29.9201093,-90.0220563,i2882620
73625,29.9201093,-90.0220563,i2882620
73628,29.9201093,-90.0220563,i2882620
73631,30.0477893,-89.9794857,i2895120
73665,30.0416283,-89.988141,i2989420
73666,29.9692902,-90.0681865,i2989720
73667,29.9699171,-90.0686836,i3011020
73669,29.9699171,-90.0686836,i3011020
73671,29.9733752,-90.0608046,i3014420
73675,30.0395106,-89.9473003,i3021720
73679,30.0384208,-89.9766693,i3024420
73687,30.0384208,-89.9766693,i3024420
73695,30.0384208,-89.9766693,i3024420
73703,30.0384208,-89.9766693,i3024420
73711,30.0384208,-89.9766693,i3024420
73719,30.0384208,-89.9766693,i3024420
73727,30.0384208,-89.9766693,i3024420
73735,30.0384208,-89.9766693,i3024420
73743,29.9462698,-90.1195391,i3100920
73846,30.0055722,-90.03287189999999,i3321820
73854,30.0055722,-90.03287189999999,i3321820
73862,30.0055722,-90.03287189999999,i3321820
73870,30.0055722,-90.03287189999999,i3321820
73878,30.0055722,-90.03287189999999,i3321820
73886,30.0055722,-90.03287189999999,i3321820
73894,30.0055722,-90.03287189999999,i3321820
73902,29.95249399999999,-90.0682853,i3340620
73906,29.95249399999999,-90.0682853,i3340620
73910,29.95249399999999,-90.0682853,i3340620
73933,29.9676829,-90.0812269,i3382920
73938,29.9676829,-90.0812269,i3382920
73943,29.9534715,-90.07007109999999,i3411720
73945,29.9534715,-90.07007109999999,i3411720
73947,29.962082,-90.02080590000001,i3442620
73949,29.962082,-90.02080590000001,i3442620
73951,29.91799,-90.0033838,i3464120
73952,29.9434679,-90.0840398,i3476320
73953,29.9738963,-90.0798655,i3527820
73991,30.0403905,-89.9301787,i3570820
73993,29.9968444,-90.0603891,i3573120
74010,29.9781843,-90.0553766,i3696520
74011,29.940859,-90.1001613,i3697620
74014,29.940859,-90.1001613,i3697620
74017,29.940859,-90.1001613,i3697620
74020,29.939276,-90.1009993,i3704520
74022,29.939276,-90.1009993,i3704520
74024,29.9572232,-90.0654696,i3713520
74050,29.9524886,-90.0700416,i3724720
74053,30.03722,-89.9112505,i3769720
74071,29.9486887,-90.0907754,i3910120
74075,29.9486887,-90.0907754,i3910120
74079,29.9486887,-90.0907754,i3910120
74083,29.965807,-90.01715569999999,i3922620
74122,29.9106356,-89.99239089999999,i3937520
74125,30.030793,-89.9857359,i3957020
74127,30.030793,-89.9857359,i3957020
74129,29.9534715,-90.07007109999999,i3989520
74141,29.9534715,-90.07007109999999,i3989520
74153,29.9534715,-90.07007109999999,i3989520
74165,29.9316919,-90.0216746,j0011720
74166,29.9674337,-90.0286987,j0024220
74168,29.9674337,-90.0286987,j0024220
74170,29.9629697,-90.1224422,j0078320
74185,29.9509509,-90.1161256,j0232820
74190,29.9509509,-90.1161256,j0232820
74195,29.9509509,-90.1161256,j0232820
74200,29.9509509,-90.1161256,j0232820
74205,29.9447481,-90.0798848,j0243120
74206,29.95249399999999,-90.0682853,j0251320
74210,29.9577638,-90.0676969,j0264720
74213,29.9577638,-90.0676969,j0264720
74294,29.9645963,-90.0563834,j0332120
74300,29.9645963,-90.0563834,j0332120
74306,29.9645963,-90.0563834,j0332120
74312,29.9374637,-90.090456,j0342520
74313,30.0163387,-90.0517563,j0364120
74315,30.0163387,-90.0517563,j0364120
74317,29.965146,-90.098115,j0374920
74318,29.9471073,-90.0944607,j0377820
74321,29.9471073,-90.0944607,j0377820
74327,29.9509099,-90.1012022,j0382420
74328,29.9534822,-90.07047960000001,j0388220
74346,29.9534822,-90.07047960000001,j0388220
74364,29.9534822,-90.07047960000001,j0388220
74663,29.959865,-90.0111872,j0464420
74665,29.963494,-90.0212183,j0464820
74666,29.9448441,-90.0414047,j0482920
74670,29.930883,-90.0859395,j0486820
74671,29.9186615,-90.0225894,j0546320
74672,29.962233,-90.0817027,j0553520
74684,29.962233,-90.0817027,j0553520
74696,29.962233,-90.0817027,j0553520
74708,29.9447115,-90.02244669999999,j0571620
74713,29.9527404,-90.0709217,j0591220
74715,29.9527404,-90.0709217,j0591220
74717,29.9281082,-90.0270024,j0622120
74720,29.9281082,-90.0270024,j0622120
74723,29.9281082,-90.0270024,j0622120
74726,29.9534715,-90.07007109999999,j0642920
74727,29.9053245,-90.0148519,j0669020
74730,29.9053245,-90.0148519,j0669020
74743,29.9543894,-90.127057,j0798720
74758,29.9453972,-90.0819706,j0820820
74761,29.9590771,-90.0775664,j0847420
74765,29.9590771,-90.0775664,j0847420
74769,29.9590771,-90.0775664,j0847420
74773,29.9590771,-90.0775664,j0847420
74777,29.9201942,-90.0900178,j0860820
74778,29.966203,-90.03807400000001,j0868220
74780,29.966203,-90.03807400000001,j0868220
74782,29.9828005,-90.107544,j0947220
74821,29.9398302,-90.0767365,j0994120
75121,29.9669303,-90.1282011,j1095620
75123,29.9616006,-90.1225505,j1099720
75129,29.9616006,-90.1225505,j1099720
75135,29.9616006,-90.1225505,j1099720
75141,29.9616006,-90.1225505,j1099720
75147,29.9616006,-90.1225505,j1099720
75153,29.9616006,-90.1225505,j1099720
75159,29.9538356,-90.06955909999999,j1103420
75164,29.9538356,-90.06955909999999,j1103420
75169,29.9538356,-90.06955909999999,j1103420
75174,29.9538356,-90.06955909999999,j1103420
75179,29.9538356,-90.06955909999999,j1103420
75184,29.9414741,-90.0823057,j1130320
75185,29.965753,-90.1209917,j1165320
75186,29.9564226,-90.0659409,j1201520
75216,29.9564226,-90.0659409,j1201520
75222,29.9533493,-90.0751832,j1212820
75223,29.9606025,-90.05900369999999,j1242120
75225,29.9606025,-90.05900369999999,j1242120
75227,29.944121,-90.084279,j1251820
75235,29.944121,-90.084279,j1251820
75243,29.944121,-90.084279,j1251820
75251,29.944121,-90.084279,j1251820
75259,29.944121,-90.084279,j1251820
75267,29.944121,-90.084279,j1251820
75275,29.944121,-90.084279,j1251820
75283,29.944121,-90.084279,j1251820
75291,29.956303,-90.0675878,j1290920
75293,29.956303,-90.0675878,j1290920
75295,29.9372695,-90.0871952,j1302920
75297,29.9372695,-90.0871952,j1302920
75299,29.956303,-90.0675878,j1333220
75328,29.9645617,-90.0089519,j1480420
75336,29.9645617,-90.0089519,j1480420
75344,29.9673486,-90.0707592,j1494520
75345,29.9731986,-90.0399669,j1559420
75346,29.9653125,-90.0658488,j1610020
75348,29.9653125,-90.0658488,j1610020
75350,29.9691734,-90.1203364,j1612120
75351,30.0323258,-90.02782270000002,j1614220
75355,30.0323258,-90.02782270000002,j1614220
75363,30.0323258,-90.02782270000002,j1614220
75367,30.0385401,-89.9061196,j1661020
75369,30.0385401,-89.9061196,j1661020
75398,29.9647577,-90.05995229999999,j1740920
75399,29.9557609,-90.0678872,j1806520
75407,29.9557609,-90.0678872,j1806520
75415,29.9557609,-90.0678872,j1806520
75467,30.050627,-89.9543301,j1825220
75499,29.960568,-90.0814661,j1930420
75505,29.9708988,-90.06451930000001,j1935220
75568,29.9534715,-90.07007109999999,j2078720
75644,30.0506712,-89.95513059999999,j2188020
75650,30.0506712,-89.95513059999999,j2188020
75662,30.0506712,-89.95513059999999,j2188020
75688,29.9774178,-90.03751319999999,j2226520
75698,29.9542063,-90.0691878,j2333020
75700,29.9542063,-90.0691878,j2333020
75709,29.9504935,-90.1012832,j2385720
75711,29.9772105,-90.0478389,j2420320
75715,29.9772105,-90.0478389,j2420320
75719,29.9772105,-90.0478389,j2420320
75723,29.9772105,-90.0478389,j2420320
75727,29.96291309999999,-90.0898042,j2422120
75728,29.91941809999999,-90.0183114,j2439420
75748,29.91941809999999,-90.0183114,j2439420
75768,29.91941809999999,-90.0183114,j2439420
75788,29.91941809999999,-90.0183114,j2439420
75808,29.91941809999999,-90.0183114,j2439420
75828,29.9784478,-90.03776979999999,j2447720
75831,29.9784478,-90.03776979999999,j2447720
75834,29.9784478,-90.03776979999999,j2447720
75837,30.0622883,-89.9590037,j2450020
75880,29.953613,-90.0656667,j2575520
75884,30.0123108,-89.9986687,j2579520
75887,30.0123108,-89.9986687,j2579520
75890,30.0123108,-89.9986687,j2579520
75893,29.9363502,-90.0888244,j2592620
75894,29.9445562,-90.0915616,j2595020
75896,29.9445562,-90.0915616,j2595020
76143,29.9549468,-90.1310182,j2670820
76144,30.0164526,-90.0517428,j2680720
76146,30.0164526,-90.0517428,j2680720
76148,29.9356326,-90.0203497,j2690820
76149,29.9385187,-90.0925584,j2691420
76161,29.9385187,-90.0925584,j2691420
76173,29.9385187,-90.0925584,j2691420
76185,29.9465361,-90.0885444,j2708220
76197,29.9465361,-90.0885444,j2708220
76209,29.9465361,-90.0885444,j2708220
76221,29.9645617,-90.0089519,j2722320
76327,29.988528,-90.0630403,j2817020
76330,29.9506948,-90.0956384,j2826920
76331,29.9356908,-90.0891535,j2856520
76332,29.9534715,-90.07007109999999,j2869520
76336,29.9727054,-90.0861477,j2874720
76492,29.9562849,-90.06788829999999,j2941320
76495,29.9562849,-90.06788829999999,j2941320
76498,29.9562849,-90.06788829999999,j2941320
76501,30.0178927,-90.0143386,j2944720
76537,30.0288691,-90.0457254,j2949620
76538,29.9467043,-90.0955584,j2956120
76539,30.050627,-89.9543301,j3005320
76540,29.9185083,-89.9825654,j3050120
76542,29.9185083,-89.9825654,j3050120
76544,30.025658,-89.999538,j3055320
76567,29.9297853,-90.0321914,j3077620
76569,29.9434679,-90.0840398,j3078520
76585,29.9434679,-90.0840398,j3078520
76601,29.9434679,-90.0840398,j3078520
76617,29.9434679,-90.0840398,j3078520
76633,29.9434679,-90.0840398,j3078520
76649,29.9434679,-90.0840398,j3078520
76665,29.9434679,-90.0840398,j3078520
76681,29.9434679,-90.0840398,j3078520
76697,29.9434679,-90.0840398,j3078520
76713,29.9434679,-90.0840398,j3078520
76729,29.9434679,-90.0840398,j3078520
76745,29.9434679,-90.0840398,j3078520
76761,29.9434679,-90.0840398,j3078520
76777,29.9434679,-90.0840398,j3078520
76793,29.9434679,-90.0840398,j3078520
76809,29.9434679,-90.0840398,j3078520
76825,29.9585149,-90.1065764,j3089220
76830,29.9585149,-90.1065764,j3089220
76835,29.9585149,-90.1065764,j3089220
76840,29.9585149,-90.1065764,j3089220
76845,29.9585149,-90.1065764,j3089220
76850,29.9691734,-90.1203364,j3091520
76898,29.9691734,-90.1203364,j3091520
76946,29.9691734,-90.1203364,j3091520
76994,30.0162798,-90.0693754,j3103020
76995,29.954325,-90.1304325,j3105020
77007,29.954325,-90.1304325,j3105020
77019,29.954325,-90.1304325,j3105020
77031,29.954325,-90.1304325,j3105020
77043,29.954325,-90.1304325,j3105020
77055,29.954325,-90.1304325,j3105020
77067,29.954325,-90.1304325,j3105020
77079,29.954325,-90.1304325,j3105020
77091,29.954325,-90.1304325,j3105020
77103,29.954325,-90.1304325,j3105020
77115,29.954325,-90.1304325,j3105020
77127,29.954325,-90.1304325,j3105020
77139,29.9636767,-90.0328812,j3111220
77140,29.9595357,-90.0697497,j3120720
77141,30.0309092,-89.92731239999999,j3121020
77211,29.9529156,-90.074038,j3238220
77213,29.9529156,-90.074038,j3238220
77215,29.9437439,-90.0844513,j3264820
77217,29.9437439,-90.0844513,j3264820
77243,29.9822981,-90.0650126,j3320220
77255,29.963139,-90.1177245,j3359520
77273,29.963139,-90.1177245,j3359520
77291,30.0328064,-90.026821,j3398020
77295,30.0328064,-90.026821,j3398020
77345,30.0227337,-90.0605978,j3452320
77356,30.0227337,-90.0605978,j3452320
77367,30.0227337,-90.0605978,j3452320
77378,30.0227337,-90.0605978,j3452320
77389,30.0227337,-90.0605978,j3452320
77400,30.0227337,-90.0605978,j3452320
77411,30.0227337,-90.0605978,j3452320
77422,30.0227337,-90.0605978,j3452320
77433,30.0227337,-90.0605978,j3452320
77444,29.9538711,-90.0698991,j3477720
77445,29.9400112,-90.02518549999999,j3529620
77453,29.9400112,-90.02518549999999,j3529620
77521,29.9457146,-90.0656626,j3551720
77586,29.9538711,-90.0698991,j3653020
77590,29.9538711,-90.0698991,j3653020
77594,29.9538711,-90.0698991,j3653020
77598,29.9522861,-90.06856359999999,j3819820
77600,29.9522861,-90.06856359999999,j3819820
77602,29.9685111,-90.04959199999999,j3927720
77608,29.968104,-90.059021,j3935620
77610,29.9604499,-90.06257149999999,j3941020
77613,29.9604499,-90.06257149999999,j3941020
77619,29.9542045,-90.0713554,j3998020
77621,29.9542045,-90.0713554,j3998020
77623,29.9732583,-90.1149011,j4001020
77635,30.0276556,-89.9914385,j4079620
77640,30.0276556,-89.9914385,j4079620
77645,30.0276556,-89.9914385,j4079620
77650,29.946631,-90.0221669,j4096220
77653,29.946631,-90.0221669,j4096220
77656,29.946631,-90.0221669,j4096220
77720,29.9459101,-90.08808,k0098520
77727,29.9459101,-90.08808,k0098520
77734,29.9459101,-90.08808,k0098520
77741,29.9459101,-90.08808,k0098520
77748,29.9459101,-90.08808,k0098520
77755,29.9459101,-90.08808,k0098520
77762,29.9459101,-90.08808,k0098520
77769,29.9385191,-90.0872551,k0108420
77770,29.9528317,-90.0663778,k0118420
77772,29.9528317,-90.0663778,k0118420
77780,29.9177012,-89.98082629999999,k0210320
77782,30.0389662,-89.95497800000001,k0220720
77786,29.98072059999999,-90.07739,k0233320
77787,29.9452238,-90.1139172,k0240320
77788,29.9534715,-90.07007109999999,k0241220
77789,30.0102215,-90.0212304,k0255220
77801,30.0102215,-90.0212304,k0255220
77827,29.9150931,-89.98725569999999,k0306820
77834,29.9637163,-90.0652794,k0321320
77836,29.9783237,-90.073925,k0357120
77839,29.9783237,-90.073925,k0357120
77842,29.9783237,-90.073925,k0357120
77845,30.0375881,-90.01140370000002,k0374620
77849,30.0315449,-90.0132761,k0377720
77875,30.0201273,-90.0441073,k0453320
77877,30.0201273,-90.0441073,k0453320
77879,30.0212488,-90.0227379,k0478920
77880,29.9669567,-90.04239969999999,k0536220
77881,29.9269114,-90.0245419,k0543920
77893,29.9269114,-90.0245419,k0543920
77931,29.9554847,-90.0684526,k0584520
77936,29.9554847,-90.0684526,k0584520
77941,29.9554847,-90.0684526,k0584520
77946,30.0382117,-89.9553509,k0659720
77948,30.0382117,-89.9553509,k0659720
78018,29.9591068,-90.02156740000001,k0704020
78021,29.9591068,-90.02156740000001,k0704020
78024,29.9616006,-90.1225505,k0711820
78028,29.9616006,-90.1225505,k0711820
