,latitude,longitude,item_number
87621,29.947536,-90.090325,e1553321
87624,29.947536,-90.090325,e1553321
87644,29.9547116,-90.069155,i2185321
87648,29.9547116,-90.069155,i2185321
87652,29.9547116,-90.069155,i2185321
87656,29.9910534,-90.048999,i2186721
87658,29.9910534,-90.048999,i2186721
87660,29.9538711,-90.0698991,h1089121
87667,29.9547116,-90.069155,i2202321
87673,29.9547116,-90.069155,i2202321
87713,29.9431056,-90.0422594,f0264921
87714,29.9562778,-90.0677477,f0644921
87715,29.9355522,-90.0246302,f0632121
87716,30.0168853,-90.0593684,i2592321
87718,30.0168853,-90.0593684,i2592321
87720,29.9571302,-90.0624389,g0693621
87721,30.0414047,-89.9573265,b0415521
87723,30.0414047,-89.9573265,b0415521
87727,29.9778057,-90.0411462,b0485921
87731,29.9332312,-90.0841896,b0534421
87733,29.962263,-90.1231945,a3825521
87734,29.9182774,-90.0969793,f0867121
87779,29.9905009,-90.0644768,b2727521
87784,29.9484151,-90.0436959,f0899621
87785,29.9619177,-90.1009019,e3539321
87787,29.9619177,-90.1009019,e3539321
87798,30.0067869,-90.0645232,i2998721
87802,29.9563924,-90.0855597,i3041321
87803,29.9587961,-90.1172672,b0893221
87805,29.9587961,-90.1172672,b0893221
87819,29.9538711,-90.0698991,b0906521
87825,29.9538711,-90.0698991,b0906521
87831,29.9538711,-90.0698991,b0906521
87837,29.9538711,-90.0698991,b0906521
87843,29.9886678,-90.0608911,b0925321
87846,29.9886678,-90.0608911,b0925321
87849,29.9886678,-90.0608911,b0925321
87852,30.0137274,-90.01899259999999,b0441821
87853,29.9684843,-90.0840786,d0526721
87857,29.9684843,-90.0840786,d0526721
87861,29.9684843,-90.0840786,d0526721
87865,29.9684843,-90.0840786,d0526721
87970,30.0151117,-90.0101641,d4111021
87971,29.9547116,-90.069155,d3862321
87974,29.9547116,-90.069155,d3862321
87977,29.9547116,-90.069155,d3862321
87980,29.9236786,-90.0806231,h1017621
87981,30.0584153,-89.9605953,h0761521
87984,29.9475889,-90.0471348,h1067121
87986,29.9776514,-90.0767059,e2160421
87987,30.0139037,-90.0190196,l0353721
88017,30.0139037,-90.0190196,l0353721
88047,30.0139037,-90.0190196,l0353721
88107,30.0139037,-90.0190196,l0353721
88167,30.0139037,-90.0190196,l0353721
88197,30.0139037,-90.0190196,l0353721
88227,30.0139037,-90.0190196,l0353721
88287,30.0139037,-90.0190196,l0353721
88347,30.0139037,-90.0190196,l0353721
88377,30.0139037,-90.0190196,l0353721
88407,30.0139037,-90.0190196,l0353721
88467,30.0139037,-90.0190196,l0353721
88647,30.0139037,-90.0190196,l0353721
88707,30.0139037,-90.0190196,l0353721
88737,30.0139037,-90.0190196,l0353721
88767,30.0139037,-90.0190196,l0353721
88827,30.0139037,-90.0190196,l0353721
88887,29.930204,-90.0192769,l0338121
88889,29.930204,-90.0192769,l0338121
88891,29.9538711,-90.0698991,a1086621
88893,29.9538711,-90.0698991,a1086621
88895,29.9648022,-90.0376197,a1485921
88896,29.9941216,-90.0778716,a0594821
88900,30.0459987,-89.9910329,a1512121
88906,30.0459987,-89.9910329,a1512121
88912,30.0459987,-89.9910329,a1512121
88918,30.0459987,-89.9910329,a1512121
88924,30.0459987,-89.9910329,a1512121
88938,29.9581214,-90.0859681,d2778721
88950,29.9778057,-90.0411462,h1307121
88987,29.9547116,-90.069155,h0879521
88996,29.9043332,-89.9923507,h0470821
88997,30.0607193,-89.95718219999999,h1466821
89003,30.0607193,-89.95718219999999,h1466821
89009,30.0607193,-89.95718219999999,h1466821
89015,30.0607193,-89.95718219999999,h1466821
89021,30.0607193,-89.95718219999999,h1466821
89027,30.0607193,-89.95718219999999,h1466821
89033,29.9690206,-90.1063405,l0694921
89034,29.9450224,-90.0368192,l0715421
89035,29.9665153,-90.0646093,a1016821
89038,29.9665153,-90.0646093,a1016821
89041,29.9665153,-90.0646093,a1016821
89044,29.9536421,-90.1212769,a1902521
89152,29.9538711,-90.0698991,f0672221
89168,29.9538711,-90.0698991,f0672221
89566,29.9462996,-90.0826596,b1614021
89568,29.9462996,-90.0826596,b1614021
89570,29.9733849,-90.0741859,b0919821
89588,29.9733849,-90.0741859,b0919821
89606,29.9427937,-90.0947769,b1645121
89608,29.9427937,-90.0947769,b1645121
89622,29.9266718,-90.1008088,e2385321
89626,29.9949701,-90.0576183,f1749321
89628,29.9949701,-90.0576183,f1749321
89630,29.9563924,-90.0855597,f1739621
89631,29.9538711,-90.0698991,f1776521
89651,29.9538711,-90.0698991,f1776521
89671,29.9538711,-90.0698991,f1776521
89691,29.9538711,-90.0698991,f1776521
89748,29.9645701,-90.0617806,j0364221
89816,30.0215023,-89.96839899999999,j0431121
89844,29.9563033,-90.0648438,g2861921
89846,29.9479533,-90.114452,g2876221
89848,29.9479533,-90.114452,g2876221
89850,29.941549,-90.0250699,h1155421
89880,30.0384208,-89.9766693,c1255121
89904,30.0384208,-89.9766693,c1255121
89936,30.0405349,-89.9203006,c1222621
89938,30.0405349,-89.9203006,c1222621
89976,29.9577248,-90.07178400000001,k1090721
90016,29.9648022,-90.0376197,c3585121
90017,29.9517168,-90.0673319,b3551221
90018,30.0183415,-90.0216114,c3771721
90020,30.0183415,-90.0216114,c3771721
90025,30.0202249,-90.1165083,k1416721
90027,29.9301456,-90.1184552,k1429521
90047,29.9599205,-90.0113436,k1441221
90050,29.9599205,-90.0113436,k1441221
90053,29.9599205,-90.0113436,k1441221
90056,29.9427937,-90.0947769,j2833121
90064,29.9427937,-90.0947769,j2833121
90072,29.9427937,-90.0947769,j2833121
90080,29.9427937,-90.0947769,j2833121
90088,29.9427937,-90.0947769,j2833121
90158,29.9731986,-90.0399669,a0082321
90188,29.9731986,-90.0399669,a0082321
90218,29.9731986,-90.0399669,a0082321
90248,29.9731986,-90.0399669,a0082321
90308,29.9731986,-90.0399669,a0082321
90488,29.9731986,-90.0399669,a0082321
90518,29.9731986,-90.0399669,a0082321
90548,29.9731986,-90.0399669,a0082321
90758,29.9731986,-90.0399669,a0082321
90788,29.9731986,-90.0399669,a0082321
90818,29.9731986,-90.0399669,a0082321
91044,29.9169379,-90.1034754,a0639221
91048,30.027116,-89.992026,c4078421
91049,29.962263,-90.1231945,d0126321
91079,29.962263,-90.1231945,d0126321
91085,29.9554847,-90.0684526,d0139821
91088,29.9554847,-90.0684526,d0139821
91091,29.9554847,-90.0684526,d0139821
91094,30.0139037,-90.0190196,k1308321
91095,29.9349281,-90.0914015,k1487821
91105,29.9349281,-90.0914015,k1487821
91115,29.9349281,-90.0914015,k1487821
91195,29.9428283,-90.03696149999999,k1834621
91196,29.9645701,-90.0617806,k1611921
91197,30.019114,-89.995351,k1861421
91205,30.019114,-89.995351,k1861421
91213,30.019114,-89.995351,k1861421
91221,30.019114,-89.995351,k1861421
91229,30.019114,-89.995351,k1861421
91237,30.019114,-89.995351,k1861421
91245,30.019114,-89.995351,k1861421
91253,30.019114,-89.995351,k1861421
91261,29.9961754,-90.0591483,k1843021
91421,29.9235708,-90.1193844,b1379421
91423,29.9886678,-90.0608911,b0003121
91424,29.9547116,-90.069155,f1598121
91426,29.9547116,-90.069155,f1598121
91428,29.9363134,-90.0824754,f1612221
91429,30.0212488,-90.0227379,f1107921
91430,29.9380076,-90.0413713,f1629221
91432,29.9380076,-90.0413713,f1629221
91434,30.027116,-89.992026,j0165421
91438,30.027116,-89.992026,j0165421
91442,30.027116,-89.992026,j0165421
91446,30.027116,-89.992026,j0165421
91450,30.027116,-89.992026,j0169821
91452,30.027116,-89.992026,j0169821
91454,29.9479533,-90.114452,a3512521
91455,30.0117801,-90.0210242,j0136821
91457,30.0117801,-90.0210242,j0136821
91459,29.9783308,-90.0381771,h1595021
91479,29.9783308,-90.0381771,h1595021
91499,29.9783308,-90.0381771,h1595021
91701,29.9547116,-90.069155,j0250621
91729,29.9547116,-90.069155,j0250621
91757,29.9982364,-90.05404349999999,b1607221
91761,29.9961754,-90.0591483,b1817321
91771,29.9535444,-90.1105367,a0149121
91801,30.0326496,-89.9939382,b1816821
91802,29.9250292,-90.042027,b1257721
91803,30.0128434,-90.0088602,b1858521
91805,30.0128434,-90.0088602,b1858521
91824,29.974376,-90.088331,d2420221
91826,29.974376,-90.088331,d2420221
91845,29.9778057,-90.0411462,i3251921
91846,29.9461739,-90.1197572,i3238621
91849,29.9224024,-90.0173925,j0572721
91851,30.0304065,-89.98630399999999,e0673921
91852,29.9942518,-90.0647933,e0695221
91855,29.9942518,-90.0647933,e0695221
91858,29.9942518,-90.0647933,e0695221
91861,29.944997,-90.079105,h1804921
91938,30.0761631,-89.8589764,k2260821
91939,30.0335289,-89.9648636,l1060621
91940,30.027116,-89.992026,a2103321
91946,30.027116,-89.992026,a2103321
91976,29.9718607,-90.03897,a2180921
91978,29.9718607,-90.03897,a2180921
92002,29.9648022,-90.0376197,e1132121
92003,29.941179,-90.1301814,h2177521
92076,29.9776514,-90.0767059,l1394221
92088,29.9332312,-90.0841896,a2561921
92089,29.944997,-90.079105,a0680621
92091,29.944997,-90.079105,a0680621
92093,29.9658942,-90.0637106,f2030921
92095,29.9658942,-90.0637106,f2030921
92097,29.9321367,-90.0311723,f2087321
92098,29.9538711,-90.0698991,f1770821
92102,29.9538711,-90.0698991,f1770821
92116,30.0384208,-89.9766693,f2100321
92188,30.0384208,-89.9766693,f2100321
92224,30.0384208,-89.9766693,f2100321
92296,30.0384208,-89.9766693,f2100321
92728,30.0384208,-89.9766693,f2100321
92764,30.0384208,-89.9766693,f2100321
92836,30.0384208,-89.9766693,f2100321
93160,30.0384208,-89.9766693,f2100321
93196,30.0384208,-89.9766693,f2100321
93268,30.0384208,-89.9766693,f2100321
93304,30.0384208,-89.9766693,f2100321
93376,30.0384208,-89.9766693,f2100321
93412,29.9250073,-90.00985759999999,e0174821
93414,29.9250073,-90.00985759999999,e0174821
93416,29.9427937,-90.0947769,j0732121
93418,29.9427937,-90.0947769,j0732121
93420,29.9479533,-90.114452,j0730621
93422,29.9479533,-90.114452,j0730621
93424,29.9254093,-90.0735938,j0770421
93440,29.9254093,-90.0735938,j0770421
93456,29.9254093,-90.0735938,j0770421
93472,29.9254093,-90.0735938,j0770421
93488,30.0317603,-89.9723646,b2431821
93489,29.9554847,-90.0684526,b2439821
93509,29.9547116,-90.069155,f2532221
93515,29.9547116,-90.069155,f2532221
93521,29.9547116,-90.069155,f2532221
93527,29.9547116,-90.069155,f2532221
93533,29.9618184,-90.0905196,f2517021
93537,29.9618184,-90.0905196,f2517021
93541,29.9618184,-90.0905196,f2517021
93555,29.9885897,-90.0620161,f2577921
93557,29.9266718,-90.1008088,j1184221
93560,29.9266718,-90.1008088,j1184221
93563,29.9266718,-90.1008088,j1184221
93566,29.9479533,-90.114452,j1180621
93567,30.0162417,-90.0426166,a2632921
93576,29.9682928,-90.0739224,a0806821
93580,30.0154542,-90.0720876,b2848021
93582,30.0154542,-90.0720876,b2848021
93584,29.9681877,-90.0224016,b2875321
93585,29.9217267,-90.0267671,a3655521
93586,29.98787,-90.06428,b0260221
93588,29.98787,-90.06428,b0260221
93590,30.0152129,-90.0329531,b2074621
93592,30.0152129,-90.0329531,b2074621
93594,29.9941216,-90.0778716,f2871221
93597,29.965892,-90.1162798,f2932421
93600,29.965892,-90.1162798,f2932421
93603,29.965892,-90.1162798,f2932421
93606,29.9418357,-90.0657818,e1460721
93612,29.9418357,-90.0657818,e1460721
93618,29.9418357,-90.0657818,e1460721
93624,29.9418357,-90.0657818,e1460721
93630,29.9418357,-90.0657818,e1460721
93636,29.9418357,-90.0657818,e1460721
93642,29.9547116,-90.069155,f2956321
93657,29.9547116,-90.069155,f2956321
93762,29.9547116,-90.069155,f2956321
93777,29.9547116,-90.069155,f2956321
93792,29.9547116,-90.069155,f2956321
93807,29.9547116,-90.069155,f2956321
93822,29.9547116,-90.069155,f2956321
93837,29.9547116,-90.069155,f2956321
93912,29.9517168,-90.0673319,d0387221
93920,29.9517168,-90.0673319,d0387221
93952,29.981193,-90.041021,d0571621
93956,29.981193,-90.041021,d0571621
94018,29.9043332,-89.9923507,c3621421
94045,29.9914903,-90.0645785,j3755721
94046,29.9462098,-90.0408575,k2119921
94060,29.9350399,-90.1059266,d0914821
94064,29.9350399,-90.1059266,d0914821
94068,29.9350399,-90.1059266,d0914821
94072,29.9350399,-90.1059266,d0914821
94076,29.9619177,-90.1009019,d0925721
94101,30.0459987,-89.9910329,d0986721
94107,30.0459987,-89.9910329,d0986721
94113,30.0459987,-89.9910329,d0986721
94119,30.0459987,-89.9910329,d0986721
94125,30.0459987,-89.9910329,d0986721
94131,30.0459987,-89.9910329,d0986721
94137,30.017947,-90.0630716,d0920121
94138,29.967587,-90.086426,k0863221
94139,29.9885897,-90.0620161,k0415421
94141,29.9885897,-90.0620161,k0415421
94504,29.9248188,-90.0215997,b0924821
94527,29.9658591,-90.1178625,c1032521
94535,29.9532629,-90.0689953,f2280621
94540,29.9532629,-90.0689953,f2280621
94545,29.9532629,-90.0689953,f2280621
94550,29.9532629,-90.0689953,f2280621
94555,29.9532629,-90.0689953,f2280621
94560,29.9703583,-90.0680373,f2212321
94596,29.9703583,-90.0680373,f2212321
94614,29.9703583,-90.0680373,f2212321
94650,29.9703583,-90.0680373,f2212321
94830,29.9703583,-90.0680373,f2212321
94866,29.9703583,-90.0680373,f2212321
94887,29.9332312,-90.0841896,f2281821
94889,30.0186501,-90.07132,f0347221
94891,30.0186501,-90.07132,f0347221
94893,29.9940309,-90.0564037,f0904221
94896,29.9940309,-90.0564037,f0904221
94899,29.9940309,-90.0564037,f0904221
94953,29.9277976,-90.0370691,b2595421
94955,29.9783308,-90.0381771,b2623321
94956,29.9811575,-90.067282,b2643521
94957,29.9629228,-90.1240107,b2709821
95122,30.0359184,-89.9878975,j1358421
95143,30.0359184,-89.9878975,j1358421
95185,30.0359184,-89.9878975,j1358421
95206,30.0359184,-89.9878975,j1358421
95248,30.0359184,-89.9878975,j1358421
95269,30.0359184,-89.9878975,j1358421
95311,30.0359184,-89.9878975,j1358421
95332,30.0359184,-89.9878975,j1358421
95374,30.0359184,-89.9878975,j1358421
95395,30.0359184,-89.9878975,j1358421
95437,29.9961754,-90.0591483,j1388621
95439,29.9961754,-90.0591483,j1388621
95441,30.000625,-90.07982,b3043221
95442,29.9942518,-90.0647933,b3070421
95443,29.9532992,-90.0721085,f3139921
95447,30.0094413,-90.0378428,f0840721
95448,29.9713845,-90.1160545,d2601121
95470,30.0317603,-89.9723646,d3963421
95474,30.0317603,-89.9723646,d3963421
95478,30.0317603,-89.9723646,d3963421
95482,29.9386892,-90.0890123,e1499821
95483,29.9332312,-90.0841896,g0752621
95486,29.9332312,-90.0841896,g0752621
95489,29.9332312,-90.0841896,g0752621
95492,29.9648022,-90.0376197,h2607721
95493,30.0384208,-89.9766693,h2615321
95494,30.0761631,-89.8589764,l1649521
95496,30.0761631,-89.8589764,l1649521
95498,30.0108072,-90.1197686,l0623221
95503,29.9682928,-90.0739224,a1487521
95521,29.9549337,-90.0718838,e1068021
95555,29.969793,-90.1057635,h2959221
95561,29.969793,-90.1057635,h2959221
95567,29.969793,-90.1057635,h2959221
95573,29.969793,-90.1057635,h2959221
95579,29.969793,-90.1057635,h2959221
95585,29.9562778,-90.0677477,g3496921
95588,29.9562778,-90.0677477,g3496921
95591,29.9562778,-90.0677477,g3496921
95594,29.9840147,-90.0901101,h1871821
95595,29.936466,-90.0865968,f1835621
95612,30.027116,-89.992026,g1674821
95620,29.9671606,-90.0791464,l1470621
95622,29.9671606,-90.0791464,l1470621
95624,29.9479533,-90.114452,f3418321
95626,29.9479533,-90.114452,f3418321
95628,29.984987,-90.076065,c0177721
95640,29.984987,-90.076065,c0177721
95652,29.984987,-90.076065,c0177721
95664,29.9778057,-90.0411462,f1536121
95688,29.9778057,-90.0411462,f1536121
95696,29.9778057,-90.0411462,f1536121
95720,29.9778057,-90.0411462,f1536121
95728,29.9547116,-90.069155,l1956821
95729,29.9604324,-90.0588926,a2984221
95730,29.9332312,-90.0841896,a3208821
95731,29.9563033,-90.0648438,a2998321
95793,29.965892,-90.1162798,j1829621
95800,29.965892,-90.1162798,j1829621
95807,29.965892,-90.1162798,j1829621
95814,29.965892,-90.1162798,j1829621
95821,29.965892,-90.1162798,j1829621
95828,29.9537072,-90.0700564,i3300221
95837,29.9169379,-90.1034754,i2251821
95881,30.0590783,-89.9665289,c0070421
95896,30.0590783,-89.9665289,c0070421
95911,30.0590783,-89.9665289,c0070421
96061,30.0590783,-89.9665289,c0070421
96076,30.0590783,-89.9665289,c0070421
96091,29.9484151,-90.0436959,c0087821
96092,29.975148,-90.090387,c0126721
96093,30.0174765,-89.9934464,f3602021
96095,30.0174765,-89.9934464,f3602021
96097,29.9515905,-90.1252459,f3709321
96098,30.0414047,-89.9573265,f3723321
96108,30.0414047,-89.9573265,f3723321
96118,30.0414047,-89.9573265,f3723321
96128,30.0414047,-89.9573265,f3723321
96138,30.0414047,-89.9573265,f3723321
96148,30.0414047,-89.9573265,f3723321
96158,30.0414047,-89.9573265,f3723321
96279,30.0608914,-89.9561816,d1731121
96305,30.0317603,-89.9723646,k3265721
96309,30.0317603,-89.9723646,k3265721
96313,29.9718607,-90.03897,k3288321
96363,29.9718607,-90.03897,k3288321
96413,30.0425548,-89.9817464,d2215221
96415,30.0425548,-89.9817464,d2215221
96417,30.0287233,-90.0198964,d2209921
96418,29.9376231,-90.076462,d2225521
96419,30.027116,-89.992026,d2242221
96421,30.027116,-89.992026,d2242221
96423,29.9599205,-90.0113436,d2243621
96424,29.9372855,-90.0715968,d2292921
96430,29.9372855,-90.0715968,d2292921
96436,29.9372855,-90.0715968,d2292921
96442,29.9372855,-90.0715968,d2292921
96448,29.9372855,-90.0715968,d2292921
96454,29.9372855,-90.0715968,d2292921
96460,29.9547116,-90.069155,g3276821
96462,29.9547116,-90.069155,g3276821
96464,29.9537072,-90.0700564,g3300321
96468,30.0094413,-90.0378428,g3066521
96470,30.0094413,-90.0378428,g3066521
96472,30.027116,-89.992026,g3314921
96474,30.027116,-89.992026,g3314921
96476,30.027116,-89.992026,g3324321
96666,29.9538711,-90.0698991,k3066421
96675,29.9538711,-90.0698991,k3066421
96684,29.9538711,-90.0698991,k3066421
96693,29.9538711,-90.0698991,k3066421
96702,29.9822981,-90.0650126,k1931021
96890,29.9665542,-90.0866156,j1749321
96905,29.9665542,-90.0866156,j1749321
96920,29.9665542,-90.0866156,j1749321
96966,30.005037,-90.05323899999999,b3496721
96968,30.005037,-90.05323899999999,b3496721
96970,29.9537072,-90.0700564,b3503021
96980,29.9587961,-90.1172672,f3490621
96994,29.951398,-90.008752,j2114821
96995,30.050627,-89.9543301,j2109621
96997,30.050627,-89.9543301,j2109621
96999,29.944997,-90.079105,j2121921
97081,29.9538711,-90.0698991,j2850421
97089,29.9538711,-90.0698991,j2850421
97097,29.9538711,-90.0698991,j2850421
97105,29.9547116,-90.069155,j2887521
97141,30.0212488,-90.0227379,e2192621
97143,30.0212488,-90.0227379,e2192621
97145,29.9743819,-90.0402887,d3392221
97151,29.9743819,-90.0402887,d3392221
97157,29.9743819,-90.0402887,d3392221
97163,29.9743819,-90.0402887,d3392221
97169,29.9743819,-90.0402887,d3392221
97175,29.9743819,-90.0402887,d3392221
97181,29.9256421,-90.022239,h3168021
97185,29.9256421,-90.022239,h3168021
97189,29.9256421,-90.022239,h3168021
97193,29.9256421,-90.022239,h3168021
97247,29.9788212,-90.0551943,h3337821
97279,29.9788212,-90.0551943,h3337821
97311,29.9788212,-90.0551943,h3337821
97343,29.9788212,-90.0551943,h3337821
97375,29.9788212,-90.0551943,h3337821
97407,29.9788212,-90.0551943,h3337821
97439,29.9788212,-90.0551943,h3337821
97605,29.9199523,-90.0990237,l2540221
97617,29.9199523,-90.0990237,l2540221
97629,29.9614047,-90.06771189999999,a3742921
97630,29.9547116,-90.069155,a3777221
97631,30.0021663,-89.9388865,a3860721
97633,30.0021663,-89.9388865,a3860721
97635,29.9043332,-89.9923507,c1420621
97636,30.0317603,-89.9723646,l2814721
97640,30.0317603,-89.9723646,l2814721
97644,30.0317603,-89.9723646,l2814721
97648,30.0317603,-89.9723646,l2814721
97652,30.0044406,-90.1037703,l2826621
97664,30.0044406,-90.1037703,l2826621
97676,30.0044406,-90.1037703,l2826621
97688,29.9601404,-90.0679626,l2901021
97696,29.9601404,-90.0679626,l2901021
97704,29.9601404,-90.0679626,l2901021
97712,29.9601404,-90.0679626,l2901021
97720,29.9601404,-90.0679626,l2901021
97728,29.9601404,-90.0679626,l2901021
97736,29.9601404,-90.0679626,l2901021
97744,29.9601404,-90.0679626,l2901021
97752,29.9645617,-90.0089519,l2902921
97753,29.9332312,-90.0841896,l2814921
97823,29.9349281,-90.0914015,l2906221
97841,29.9349281,-90.0914015,l2906221
97859,29.9349281,-90.0914015,l2906221
98093,29.9979087,-90.1718086,l2917921
98096,29.9979087,-90.1718086,l2917921
98099,29.9979087,-90.1718086,l2917921
98130,30.0384208,-89.9766693,b0257821
98142,30.0384208,-89.9766693,b0257821
98154,30.0384208,-89.9766693,b0257821
98166,30.0384208,-89.9766693,b0257821
98178,30.0384208,-89.9766693,b0257821
98190,30.0384208,-89.9766693,b0257821
98250,29.9648022,-90.0376197,a2885221
98295,29.967336,-90.0624295,j3742121
98315,29.967336,-90.0624295,j3742121
98335,29.967336,-90.0624295,j3742121
98355,29.967336,-90.0624295,j3742121
98375,29.9547116,-90.069155,j3512021
98377,29.9547116,-90.069155,j3512021
98379,30.0653833,-89.95074729999999,j3356921
98381,30.0653833,-89.95074729999999,j3356921
98383,30.0202386,-89.97688,k0021921
98384,30.0335289,-89.9648636,k0305121
98386,30.0335289,-89.9648636,k0305121
98388,30.027116,-89.992026,c0505621
98389,29.933296,-90.0062286,f3769921
98391,29.933296,-90.0062286,f3769921
98393,29.9275208,-90.0937066,f3800521
98398,29.9275208,-90.0937066,f3800521
98403,29.9275208,-90.0937066,f3800521
98408,29.9275208,-90.0937066,f3800521
98413,29.9275208,-90.0937066,f3800521
98418,29.9349281,-90.0914015,e4145221
98420,29.9349281,-90.0914015,e4145221
98422,29.9776514,-90.0767059,b2733721
98423,29.9321367,-90.0311723,a2162321
98431,29.9680818,-90.031626,a0663621
98432,29.97396449999999,-90.1197375,f2405921
98433,29.9703472,-90.0605655,g0384921
98434,29.9666103,-90.0754046,c0789721
98436,29.9666103,-90.0754046,c0789721
98438,29.9834328,-90.071756,c0775221
98440,29.9834328,-90.071756,c0775221
98442,29.9979087,-90.1718086,c0859921
98458,29.9979087,-90.1718086,c0859921
98602,29.9979087,-90.1718086,c0859921
98618,29.9979087,-90.1718086,c0859921
98737,29.9587961,-90.1172672,f1769621
98749,29.9587961,-90.1172672,f1769621
98755,29.9941216,-90.0778716,b2418221
98756,30.0761631,-89.8589764,d2687121
98759,30.0761631,-89.8589764,d2687121
98762,30.0761631,-89.8589764,d2687121
98765,29.969793,-90.1057635,d2712021
98768,29.969793,-90.1057635,d2712021
98771,29.969793,-90.1057635,d2712021
98774,29.9683098,-90.06040750000001,g1975321
98775,29.9942518,-90.0647933,g3617021
98776,29.9645701,-90.0617806,g0335821
98815,29.9547116,-90.069155,a0128121
98819,29.9547116,-90.069155,a0128121
98823,29.9547116,-90.069155,a0128121
98827,29.9547116,-90.069155,a0128121
98831,29.9538711,-90.0698991,a0137821
98876,29.9538711,-90.0698991,a0137821
98891,29.9538711,-90.0698991,a0137821
98906,29.9538711,-90.0698991,a0137821
98921,29.9538711,-90.0698991,a0137821
98936,29.9538711,-90.0698991,a0137821
98951,29.9538711,-90.0698991,a0137821
98966,29.9538711,-90.0698991,a0137821
98981,29.9538711,-90.0698991,a0137821
98996,29.9538711,-90.0698991,a0137821
99011,29.9538711,-90.0698991,a0137821
99026,29.9538711,-90.0698991,a0137821
99056,29.9563924,-90.0855597,d3080021
99058,29.9563924,-90.0855597,d3080021
99060,29.9735949,-90.038461,b3560621
99061,29.9547116,-90.069155,d3130821
99062,29.9704328,-90.0810356,d3125821
99063,30.0007934,-90.0667091,d3135521
99066,30.0007934,-90.0667091,d3135521
99069,30.0007934,-90.0667091,d3135521
99115,30.017703,-89.9904916,d3529821
99122,30.017703,-89.9904916,d3529821
99129,30.017703,-89.9904916,d3529821
99136,30.017703,-89.9904916,d3529821
99169,29.9509977,-90.1103994,k0090821
99177,29.9217267,-90.0267671,i1202221
99179,29.9217267,-90.0267671,i1202221
99181,29.9449751,-90.0370118,k0137321
99183,29.9449751,-90.0370118,k0137321
99185,29.9547116,-90.069155,k0134521
99268,29.9645701,-90.0617806,i3468321
99270,29.9602913,-90.1328109,f2569921
99271,30.0242029,-89.98870509999999,g0121521
99335,29.9224024,-90.0173925,f0833321
99373,29.9840147,-90.0901101,c1001821
99377,29.9840147,-90.0901101,c1001821
99381,29.9840147,-90.0901101,c1001821
99385,29.9776514,-90.0767059,f2766221
99535,29.982228,-90.040708,g0876721
99537,29.9547116,-90.069155,g0888221
99539,29.9547116,-90.069155,g0888221
99541,29.9547116,-90.069155,g0904421
99543,29.9547116,-90.069155,g0904421
99545,29.9479533,-90.114452,f2680221
99546,29.9437644,-90.1216763,b3345421
99572,29.9765361,-90.0621942,e2926521
99578,29.9765361,-90.0621942,e2926521
99584,29.9765361,-90.0621942,e2926521
99590,29.9765361,-90.0621942,e2926521
99596,29.9765361,-90.0621942,e2926521
99602,29.972432,-90.091553,e2953421
99603,29.9778057,-90.0411462,e2940121
99605,29.9778057,-90.0411462,e2940121
99607,29.9645701,-90.0617806,e2165021
99608,29.9338884,-90.0217409,e3115421
99609,29.9449751,-90.0370118,a3175121
99610,29.9520105,-90.078799,d0429021
99613,29.9520105,-90.078799,d0429021
99616,29.9520105,-90.078799,d0429021
99628,29.9483439,-90.0884257,e3614321
99630,29.9479533,-90.114452,d0340721
99631,29.969793,-90.1057635,e3694821
99637,29.969793,-90.1057635,e3694821
99643,29.969793,-90.1057635,e3694821
99649,29.969793,-90.1057635,e3694821
99771,29.975148,-90.090387,g1102721
99777,29.975148,-90.090387,g1102721
99783,29.975148,-90.090387,g1102721
99789,29.975148,-90.090387,g1102721
99795,29.975148,-90.090387,g1102721
99801,29.975148,-90.090387,g1102721
99807,29.9538711,-90.0698991,f0600021
99809,29.9538711,-90.0698991,f0600021
99811,29.949887,-90.10231,f3549421
99943,29.94236089999999,-90.0944601,g1500221
99949,29.94236089999999,-90.0944601,g1500221
99961,29.94236089999999,-90.0944601,g1500221
99967,30.0170576,-90.0618963,b3172521
99970,30.0170576,-90.0618963,b3172521
99973,30.0170576,-90.0618963,b3172521
99976,29.9686455,-90.1040594,c1918421
99977,30.0387236,-89.9125899,g1767421
99978,29.9590771,-90.0775664,f2933221
99979,29.961054,-90.0347944,g1822221
99980,29.9984885,-90.0500148,f2374721
99981,30.0418755,-89.9209991,g1859221
99983,30.0418755,-89.9209991,g1859221
99985,29.9488665,-90.0893422,b2567021
100044,29.9695151,-90.0838153,d3276621
100079,29.9043332,-89.9923507,l0184021
100089,30.0178317,-90.0194586,l0232121
100129,30.0178317,-90.0194586,l0232121
100189,30.0178317,-90.0194586,l0232121
100229,30.0178317,-90.0194586,l0232121
100289,30.0178317,-90.0194586,l0232121
100554,29.9641516,-90.0577984,a1232421
100561,29.9641516,-90.0577984,a1232421
100568,29.9641516,-90.0577984,a1232421
100575,29.9641516,-90.0577984,a1232421
100582,29.9641516,-90.0577984,a1232421
100589,29.9641516,-90.0577984,a1232421
100596,29.9641516,-90.0577984,a1232421
100608,29.944997,-90.079105,h1186321
100610,29.944997,-90.079105,h1186321
100612,30.0459987,-89.9910329,h1195121
100613,29.9387138,-90.1165784,h1211521
100615,29.9387138,-90.1165784,h1211521
100660,29.9570331,-90.06707469999999,l0561421
